appid,action,adventure,fps,moba,platformer,puzzle,rpg,rts,sandbox,sports,survival
365880,0,34,0,0,0,12,0,0,0,0,0
365890,0,0,0,0,0,0,0,0,0,0,0
365900,0,33,0,0,0,0,41,0,0,0,0
365930,21,0,0,0,0,11,0,0,0,0,0
365960,0,0,0,0,0,0,0,0,0,43,0
365980,0,0,0,0,0,0,0,0,0,0,0
366000,0,0,0,0,0,0,0,0,0,0,0
366010,31,0,0,0,0,0,0,0,0,0,0
366040,35,35,0,0,25,0,0,0,0,0,0
366050,0,21,0,0,0,0,0,0,0,21,0
366060,22,22,0,0,0,0,21,0,0,0,0
366090,97,133,0,0,0,0,0,49,169,0,244
366100,0,0,0,0,0,0,31,0,0,0,0
366180,22,23,0,0,0,0,0,0,0,0,0
366210,0,0,0,0,0,0,0,0,0,0,0
366220,0,95,0,0,0,0,120,0,119,0,105
366230,0,0,0,0,0,0,0,0,0,29,0
366240,28,0,0,0,0,0,0,0,0,0,0
366250,70,18,0,0,23,0,0,0,0,0,0
366260,36,0,0,0,0,0,0,0,0,0,0
366270,30,0,0,0,0,0,0,0,0,0,0
366280,28,0,0,0,0,0,0,0,0,0,0
366290,0,0,0,0,0,0,0,0,0,23,0
366320,0,67,0,0,47,22,0,0,0,0,0
366350,0,0,0,0,0,0,0,0,0,0,0
366380,0,22,0,0,0,0,0,0,0,0,0
366410,0,0,0,0,0,6,0,0,0,0,0
366440,65,0,38,27,0,0,44,36,0,0,0
366460,23,0,0,0,7,0,0,0,0,0,0
366510,0,16,0,0,0,0,33,0,0,0,0
366530,0,0,0,0,0,0,0,0,0,0,0
366550,0,0,0,0,0,0,0,0,0,0,0
366570,0,26,0,0,0,0,0,0,0,0,0
366580,0,0,0,0,0,0,0,0,0,0,0
366590,0,0,0,0,13,0,0,0,0,0,0
366600,23,23,0,0,0,0,0,0,0,0,0
366610,23,23,0,0,0,0,0,0,0,0,0
366620,24,0,0,0,0,0,0,0,0,0,0
366640,37,37,0,0,0,0,39,0,0,0,0
366670,0,33,0,0,0,13,0,0,0,0,0
366690,24,0,0,0,0,0,0,0,0,24,0
366700,24,0,0,0,0,0,0,0,0,0,0
366760,0,0,0,0,0,0,0,0,0,29,0
366780,0,45,0,0,0,0,0,0,0,0,0
366800,0,43,0,0,0,0,0,0,0,0,0
366810,22,21,0,0,0,0,30,0,0,0,0
366860,21,0,0,0,0,0,0,0,0,0,0
366870,0,72,0,0,0,0,0,0,0,0,0
366890,43,36,0,0,0,0,0,0,0,0,16
366910,0,19,0,0,0,0,50,0,0,0,23
366920,0,0,0,0,0,0,0,0,0,0,0
366960,25,0,17,0,0,0,0,0,0,0,0
366970,44,0,0,0,28,0,0,0,0,0,0
366990,0,0,0,0,0,6,0,0,0,0,0
367000,0,0,0,0,0,19,0,0,0,0,0
367010,0,24,0,0,0,0,0,0,0,0,0
367020,0,30,0,0,0,0,0,0,0,0,0
367030,0,0,0,0,0,0,0,0,0,0,0
367040,31,0,0,0,0,0,0,0,0,0,0
367050,22,0,0,0,6,0,0,0,0,0,0
367060,21,0,0,0,0,0,0,0,0,0,0
367080,34,35,0,0,0,0,32,0,0,0,0
367110,0,24,0,0,0,0,22,0,0,0,9
367120,0,0,0,0,0,0,0,0,0,0,0
367140,23,0,0,0,0,0,0,0,0,0,0
367220,0,0,0,0,0,0,0,0,0,0,0
367240,22,22,15,0,0,0,23,0,0,0,0
367260,24,0,0,0,0,0,0,0,0,0,0
367270,52,0,50,0,0,0,0,0,0,0,0
367300,22,0,0,0,0,0,0,0,0,0,0
367340,29,0,0,0,0,0,0,0,0,0,0
367350,24,0,0,0,10,0,0,0,0,0,0
367430,23,0,0,0,0,0,0,0,0,20,0
367450,0,8,0,0,0,157,0,0,100,0,0
367500,404,383,0,0,0,0,640,0,0,0,0
367520,446,566,0,0,685,0,0,0,0,0,0
367550,60,0,0,0,0,0,0,0,0,34,0
367570,30,0,0,0,0,0,0,0,0,0,0
367580,0,0,0,0,0,93,0,0,0,0,0
367600,23,0,0,0,0,0,14,0,0,0,0
367660,22,0,0,0,0,0,0,0,0,0,0
367670,0,0,0,0,0,0,0,0,0,0,0
367700,0,0,0,0,0,0,0,0,0,22,0
367710,0,0,0,0,0,0,0,0,0,0,0
367780,24,0,0,0,14,0,0,0,0,0,0
367800,21,0,0,0,0,0,0,0,0,0,0
367820,0,0,0,0,0,0,21,0,0,0,0
367990,23,0,0,0,0,0,0,0,0,22,0
368000,31,0,0,0,0,0,0,0,0,32,0
368050,24,0,0,0,0,14,0,0,0,0,0
368070,165,48,145,0,0,0,0,0,0,0,0
368080,34,26,0,0,0,0,34,0,0,0,0
368140,0,25,0,0,24,0,0,0,0,0,0
368150,0,23,0,0,0,0,0,0,0,0,0
368160,0,0,0,0,0,0,0,0,0,0,0
368180,34,0,0,0,26,0,0,0,0,0,0
368220,0,0,0,0,0,0,0,0,0,0,0
368230,44,42,0,0,0,0,0,0,0,0,203
368250,0,27,0,0,0,0,51,0,0,0,0
368290,0,0,0,0,7,0,0,0,0,0,0
368310,0,0,0,0,0,0,0,0,0,0,0
368340,84,93,0,0,0,136,198,0,0,0,0
368360,92,144,0,0,0,0,0,0,0,0,388
368370,0,51,0,0,0,42,0,0,0,0,0
368390,0,46,0,0,0,0,0,0,0,0,0
368430,0,46,0,0,0,0,0,0,0,0,0
368450,0,35,0,0,13,14,0,0,0,0,0
368470,0,0,0,0,0,0,0,0,14,0,0
368500,546,415,0,0,0,0,0,0,0,0,0
368570,0,0,0,0,0,0,0,0,0,0,0
368590,13,14,0,0,23,24,0,0,0,0,0
368600,25,0,6,0,0,0,0,0,0,0,0
368610,0,0,0,0,0,0,40,0,0,0,0
368620,36,39,0,0,22,0,39,0,0,0,0
368640,0,31,0,0,0,10,0,0,0,0,0
368650,0,38,0,0,0,31,0,0,0,0,0
368670,0,0,0,0,0,0,0,0,0,0,0
368680,24,0,0,0,8,0,0,0,0,0,0
368690,33,0,0,0,0,13,0,0,0,0,0
368700,31,0,0,0,0,0,0,0,0,0,0
368710,0,0,0,0,0,7,0,0,0,0,0
368720,35,24,0,0,0,0,0,0,0,0,0
368730,43,41,0,0,33,0,0,0,0,0,0
368740,75,0,0,0,0,0,0,0,0,0,0
368760,0,32,0,0,0,0,23,0,0,0,0
368770,0,0,0,0,0,0,0,0,0,0,0
368780,0,0,0,0,0,0,0,0,0,0,0
368800,26,0,0,0,0,0,0,0,0,0,0
368830,24,25,0,0,7,0,0,0,0,0,0
368860,43,5,10,0,0,0,0,0,39,0,0
368880,0,24,0,0,0,0,0,0,0,0,0
368890,0,48,0,0,0,0,0,0,0,0,0
368950,9,0,0,0,0,0,0,0,0,0,0
368970,0,22,0,0,0,0,0,0,0,0,0
368980,19,0,0,0,0,0,0,0,0,0,0
368990,28,23,0,0,0,0,0,0,0,0,0
369000,28,25,5,0,5,0,0,0,0,0,0
369030,23,0,0,0,0,0,0,0,0,0,0
369060,22,20,0,0,6,0,0,0,0,0,0
369070,62,0,0,0,50,0,0,0,0,0,0
369080,38,44,0,0,0,0,0,0,25,0,76
369100,25,23,0,0,0,0,0,0,0,0,0
369110,30,0,0,0,24,0,27,0,0,0,0
369120,0,23,0,0,0,0,0,0,0,0,0
369180,23,0,0,0,0,0,23,0,0,0,0
369190,12,0,0,0,0,0,0,0,0,0,0
369230,42,0,0,0,0,0,0,0,0,0,0
369270,21,0,0,0,0,0,0,0,0,23,0
369280,0,0,0,0,0,0,0,0,0,0,0
369290,0,23,0,0,0,0,0,0,0,0,0
369310,0,0,0,0,0,15,0,0,0,0,0
369360,22,0,0,0,0,0,0,0,0,0,0
369370,0,0,0,0,0,0,0,0,0,0,0
369390,0,0,0,0,0,0,0,0,0,0,0
369400,58,0,0,0,0,110,0,0,0,0,48
369420,0,46,0,0,0,24,0,0,0,0,0
369440,41,40,0,0,0,0,43,0,0,0,0
369460,0,0,0,0,0,0,0,0,0,0,0
369530,53,49,0,0,0,0,23,0,55,0,0
369550,48,0,0,0,0,0,31,0,0,0,0
369560,35,34,0,0,0,0,0,0,0,0,0
369570,0,0,0,0,0,0,0,0,0,0,0
369580,15,6,0,0,0,0,0,0,0,0,0
369640,0,25,0,0,8,0,0,0,0,0,0
369700,24,22,0,0,0,0,25,0,0,0,0
369830,0,33,0,0,0,0,0,0,0,0,0
369840,0,0,0,0,0,0,0,0,0,0,0
369860,21,0,0,0,0,0,0,0,0,0,0
369890,34,22,0,0,0,0,22,0,0,0,0
369990,0,0,0,0,0,0,0,0,0,0,0
370020,46,0,0,0,0,0,64,0,0,0,0
370040,0,0,0,0,0,0,26,0,0,0,0
370050,0,0,0,0,0,6,0,0,0,0,0
370060,0,0,0,0,0,0,0,0,0,0,0
370070,0,39,0,0,0,0,0,33,0,0,0
370080,0,0,0,0,0,7,0,0,0,0,0
370090,0,0,0,0,0,0,0,0,0,32,0
370120,0,33,0,0,0,0,30,0,0,0,0
370130,25,25,0,0,0,0,0,0,0,0,0
370140,0,0,0,0,0,0,0,0,0,0,0
370150,0,0,0,0,0,16,0,0,0,0,0
370160,0,0,0,0,0,0,0,0,0,0,0
370170,0,0,0,0,0,6,0,0,0,0,0
370190,24,0,0,0,0,0,0,0,0,0,0
370200,0,0,0,0,0,0,0,0,0,0,0
370210,21,21,0,0,0,0,0,0,0,0,0
370220,22,21,0,0,0,0,0,0,0,0,0
370240,13,0,0,0,0,0,8,0,0,274,0
370270,24,22,0,0,9,0,0,0,0,0,0
370280,0,25,0,0,0,0,0,0,0,0,0
370300,0,38,0,0,0,0,39,0,0,0,0
370310,24,23,0,0,7,0,0,0,0,0,0
370330,0,0,0,0,0,0,0,0,0,0,0
370350,0,0,0,0,0,0,0,0,0,0,0
370360,0,0,0,0,0,106,0,0,0,0,0
370390,21,22,0,0,6,0,22,0,0,0,0
370440,0,49,0,0,0,33,0,0,0,0,0
370460,43,0,0,0,0,0,0,0,0,0,0
370480,37,0,0,0,0,0,0,0,0,0,0
370490,23,0,0,0,0,0,0,0,0,0,0
370510,29,20,0,0,10,19,15,0,0,18,0
370540,0,0,0,0,0,0,0,0,0,0,0
370550,43,43,0,0,0,0,0,0,0,0,0
370560,0,0,0,0,0,0,0,0,0,0,0
370570,0,0,0,0,0,18,0,0,0,0,0
370590,26,0,0,0,0,0,0,0,0,0,0
370600,0,0,0,0,0,0,0,0,0,31,0
370620,0,29,0,0,0,0,29,0,0,0,0
370640,0,24,0,0,0,0,31,0,0,0,0
370660,0,28,0,0,0,0,30,0,0,0,0
370670,0,31,0,0,0,0,35,0,0,0,0
370700,0,27,0,0,0,0,37,0,0,0,0
370710,0,28,0,0,0,0,28,0,0,0,0
370730,0,0,0,0,0,0,0,0,0,0,0
370750,0,0,0,0,0,0,22,0,0,0,0
370770,44,0,0,0,29,0,0,0,0,0,0
370780,0,25,0,0,0,0,49,0,0,0,0
370800,26,0,7,0,0,0,0,0,0,24,0
370840,0,0,0,0,0,0,0,0,0,26,0
370870,0,0,0,0,0,0,0,0,0,0,0
370910,0,79,0,0,0,27,0,0,0,0,0
370920,23,0,0,0,0,0,0,0,0,0,0
370940,35,0,0,0,0,0,0,0,0,0,0
370970,22,0,0,0,0,0,0,0,0,0,0
371000,0,0,0,0,0,0,0,0,0,0,0
371010,0,0,0,0,0,0,0,16,0,0,0
371100,37,38,0,0,0,0,46,0,0,0,26
371120,0,54,0,0,0,0,0,0,0,0,0
371140,26,24,0,0,14,0,26,0,0,0,0
371180,95,0,138,0,0,0,0,0,0,0,0
371190,0,0,0,0,0,0,0,0,0,0,0
371200,0,0,0,0,0,0,43,0,0,0,0
371210,22,23,0,0,0,0,0,0,0,0,0
371220,0,32,0,0,0,0,38,0,0,0,15
371280,0,0,0,0,0,14,0,0,0,0,0
371300,0,30,0,0,0,0,0,0,0,0,0
371310,21,20,0,0,0,0,43,0,0,0,0
371320,0,22,0,0,0,0,22,0,0,0,0
371330,0,0,0,0,0,13,0,0,0,0,0
371360,0,0,0,0,0,0,21,0,0,0,0
371370,0,0,0,0,0,0,25,0,0,0,0
371380,34,0,0,0,0,0,0,0,0,0,0
371390,29,0,0,0,9,0,0,0,0,0,0
371400,21,0,0,0,0,0,0,0,0,0,12
371410,22,0,0,0,0,0,0,0,0,0,0
371420,0,0,0,0,0,0,0,0,0,35,0
371430,32,0,0,0,0,0,30,0,0,0,0
371450,0,0,0,0,0,17,0,0,0,0,0
371460,0,0,0,0,0,0,0,0,0,0,0
371500,30,0,0,0,0,0,0,0,0,0,0
371510,57,0,0,0,0,0,0,0,0,0,22
371520,18,0,0,0,0,0,0,0,0,0,0
371530,31,0,0,0,0,0,31,0,0,0,0
371550,24,24,0,0,0,0,0,0,0,0,0
371570,28,28,0,0,0,0,32,0,0,0,0
371620,23,0,0,0,0,0,0,0,0,0,0
371650,21,24,0,0,0,24,0,0,0,0,0
371660,476,447,255,0,0,0,94,0,118,0,576
371670,0,23,0,0,26,11,0,0,0,0,0
371690,25,0,0,0,0,0,22,0,0,0,0
371700,21,0,0,0,0,0,0,0,0,0,0
371710,0,0,0,0,0,0,0,0,0,0,0
371790,0,22,0,0,0,0,0,0,0,0,0
371850,0,0,0,0,0,0,0,0,0,23,0
371880,21,0,0,0,0,0,0,0,0,0,0
371890,35,0,0,0,16,0,0,0,0,0,0
371900,0,23,0,0,0,5,0,0,0,0,0
371970,37,37,12,0,0,0,53,0,0,0,0
372000,94,169,0,0,0,0,333,0,0,0,0
372030,22,0,0,0,0,0,0,0,0,0,0
372060,0,0,0,0,0,0,0,0,0,0,0
372080,0,0,0,0,0,0,34,0,0,0,0
372150,22,22,0,0,0,0,0,0,0,0,0
372160,0,0,0,0,0,0,0,0,0,0,0
372190,0,0,0,0,0,0,0,0,0,0,0
372210,28,0,0,0,20,0,0,0,0,0,0
372250,38,31,0,0,0,0,0,0,0,0,19
372330,0,24,0,0,0,0,0,0,0,0,0
372340,21,21,0,0,0,0,20,0,0,0,0
372350,31,31,0,0,0,0,0,0,0,0,0
372360,53,85,0,0,0,0,148,0,0,0,0
372380,33,0,0,0,0,0,0,0,0,0,0
372390,0,0,0,0,0,0,0,0,0,0,0
372430,0,0,0,0,0,0,0,0,0,0,0
372480,0,0,0,0,0,0,22,0,0,0,0
372490,26,23,0,0,0,0,0,0,0,23,0
372540,78,29,0,0,0,0,0,0,0,0,0
372560,0,22,0,0,0,0,0,0,0,0,0
372570,0,27,0,0,0,0,0,0,0,0,0
372590,0,0,0,0,0,0,0,0,0,0,0
372670,0,0,0,0,0,0,24,0,0,0,0
372690,0,0,0,0,0,0,0,0,0,0,0
372720,0,0,0,0,0,0,0,0,0,0,0
372740,32,21,14,0,0,0,0,0,0,0,0
372750,36,36,11,0,0,0,0,0,0,0,14
372770,22,0,0,0,0,0,22,0,0,0,0
372780,0,25,0,0,0,0,0,0,0,0,0
372800,0,76,0,0,0,0,120,0,51,0,0
372820,23,0,17,0,0,0,0,0,0,0,0
372830,25,25,0,0,9,0,0,0,0,0,0
372890,0,21,0,0,0,0,0,0,0,0,0
372930,0,31,0,0,0,0,0,0,0,0,0
372940,0,34,0,0,0,0,0,0,0,0,0
372950,0,0,0,0,0,0,0,0,0,0,0
372960,29,0,0,0,0,0,0,0,0,0,0
372970,33,0,0,0,0,0,0,0,0,0,0
372980,0,0,0,0,0,0,0,0,0,0,0
373000,0,0,0,0,0,0,0,0,0,0,0
373120,21,21,0,0,10,0,0,0,0,0,0
373140,0,23,0,0,0,0,0,0,0,0,0
373180,49,0,0,0,0,0,0,0,0,0,0
373240,0,27,0,0,0,0,0,0,0,0,0
373290,20,0,0,0,0,0,20,0,0,0,0
373330,43,102,20,0,0,0,0,0,0,0,129
373360,29,26,0,0,11,0,0,0,0,0,0
373390,0,49,0,0,0,10,6,0,0,0,0
373420,0,164,0,0,0,0,366,0,0,0,0
373440,0,0,0,0,0,0,28,0,0,0,0
373460,23,0,0,0,0,0,0,0,0,0,0
373470,51,0,0,0,0,0,31,0,0,0,0
373480,28,0,0,0,0,0,0,0,0,0,0
373600,24,0,0,0,6,0,0,0,0,0,0
373610,33,0,0,0,0,0,0,0,0,0,0
373620,60,0,0,0,15,0,0,0,0,0,0
373630,34,0,0,0,0,0,0,0,0,0,0
373640,0,0,0,0,0,5,0,0,0,0,0
373650,0,30,0,0,0,17,0,0,0,0,0
373670,22,0,0,0,0,0,0,0,0,0,0
373720,0,0,0,0,0,0,41,0,23,0,0
373730,0,0,0,0,0,0,0,11,0,0,0
373750,28,0,0,0,0,0,30,0,0,0,35
373770,0,73,0,0,0,0,166,0,0,0,0
373800,0,0,0,0,0,0,0,0,0,22,0
373810,0,0,0,0,0,0,0,0,0,23,0
373820,0,0,0,0,0,0,0,0,0,22,0
373860,0,22,0,0,0,0,0,0,0,0,0
373870,0,24,0,0,0,0,0,0,0,0,0
373880,22,0,0,0,0,0,0,0,0,0,5
373920,25,25,0,0,0,0,0,0,0,0,0
373930,0,0,0,0,0,0,0,94,0,0,0
373970,0,0,0,0,0,8,6,0,0,0,0
373990,0,33,0,0,9,6,0,0,0,0,0
374010,0,24,0,0,0,0,0,0,0,0,0
374030,0,59,0,0,0,0,0,0,0,0,0
374040,235,445,0,0,0,0,359,0,427,0,329
374050,25,0,0,0,0,0,0,0,0,0,0
374060,26,29,0,0,0,0,0,0,0,0,0
374080,0,0,0,0,0,0,0,0,0,0,0
374120,0,0,0,0,0,0,0,0,0,0,0
374150,0,0,0,0,0,0,0,0,0,0,0
374170,21,0,0,0,0,0,0,0,0,0,0
374240,24,23,0,0,0,0,33,0,0,0,11
374280,79,0,73,0,0,0,0,0,0,0,0
374320,2129,2237,0,0,0,0,3781,0,0,0,0
374380,0,0,0,0,0,0,0,0,0,0,0
374400,0,0,0,0,0,0,0,0,0,0,0
374410,0,0,0,0,0,35,0,0,0,0,0
374420,21,21,0,0,0,0,0,0,0,0,0
374450,0,0,0,0,0,0,0,0,0,0,0
374460,22,0,0,0,0,0,0,0,0,21,0
374510,0,31,11,0,0,0,0,0,0,0,0
374520,0,0,0,0,0,0,27,7,0,0,0
374620,0,21,0,0,0,0,0,0,0,0,0
374630,22,0,0,0,0,0,0,0,0,0,0
374640,0,0,0,0,0,0,0,0,0,0,0
374670,24,0,0,0,0,12,0,0,0,0,0
374680,21,0,0,0,0,0,0,0,0,0,0
374690,0,0,0,0,0,0,0,0,0,0,0
374830,0,0,0,0,0,0,0,0,0,0,0
374900,0,46,0,0,0,12,0,0,0,0,0
374940,0,0,0,0,0,0,0,0,0,0,0
374950,0,35,0,0,0,0,0,0,0,0,0
374960,0,0,0,0,0,0,0,0,0,0,0
374970,0,0,0,0,0,0,0,0,0,0,0
374990,22,10,13,0,0,0,0,0,0,0,0
375000,24,0,0,0,0,0,21,0,0,0,0
375010,0,0,0,0,0,9,0,0,0,0,0
375020,0,35,0,0,0,0,0,0,0,0,0
375030,24,0,0,0,8,0,0,0,0,0,0
375040,26,0,0,0,0,0,0,0,0,0,0
375090,21,22,0,0,0,0,0,0,0,0,0
375120,40,20,0,0,0,20,0,0,0,0,0
375130,0,0,0,0,0,0,26,0,0,0,0
375170,22,0,0,0,0,31,0,0,0,0,0
375180,0,0,0,0,0,0,0,0,0,0,0
375190,21,23,0,0,0,0,0,0,0,0,0
375200,0,0,0,0,0,0,0,0,0,0,0
375210,0,0,0,0,0,0,0,0,0,0,29
375220,0,0,0,0,0,0,0,0,0,0,0
375230,123,44,0,0,0,0,0,0,0,0,0
375250,0,0,0,0,0,0,20,0,0,0,0
375290,24,0,0,0,0,0,0,0,0,0,0
375310,25,0,0,0,0,11,0,0,0,0,0
375320,0,23,0,0,0,16,0,0,0,0,0
375330,23,0,0,0,0,0,0,0,0,0,0
375340,0,0,0,0,0,0,0,0,0,0,0
375420,0,0,0,0,0,0,0,0,0,0,0
375430,0,23,0,0,0,0,23,0,0,0,0
375440,0,32,0,0,0,14,32,0,0,0,0
375450,0,0,0,0,0,0,0,0,0,0,0
375460,0,31,0,0,0,0,29,0,0,0,0
375480,43,42,0,0,0,0,51,0,0,0,0
375500,0,0,0,0,0,0,32,0,0,0,0
375510,0,30,0,0,0,0,24,0,0,0,0
375520,37,22,0,0,24,0,0,0,0,0,0
375530,0,0,0,0,0,0,0,0,0,50,0
375550,33,0,0,0,0,0,34,0,0,0,0
375570,21,19,0,0,0,0,20,0,0,0,0
375580,0,24,0,0,0,0,23,0,0,0,8
375600,41,0,0,0,0,0,0,0,0,0,0
375620,36,25,0,0,0,0,0,0,0,0,0
375680,31,31,0,0,0,0,0,0,0,0,0
375710,0,34,0,0,0,0,0,0,0,0,0
375750,29,0,0,0,0,0,0,0,0,0,0
375760,0,0,0,0,0,0,0,0,0,0,0
375770,0,26,0,0,0,0,0,0,0,0,0
375790,22,0,0,0,0,0,0,0,0,0,0
375810,0,0,0,0,0,0,0,0,0,0,0
375820,0,0,0,0,0,86,0,0,14,0,0
375840,0,0,0,0,0,0,0,0,0,0,0
375850,21,0,0,0,0,0,0,0,0,0,0
375870,0,0,0,0,14,0,0,0,0,0,0
375900,27,0,0,0,0,0,0,0,14,0,0
375910,0,0,0,0,0,0,0,98,19,0,0
375930,33,32,0,0,0,23,0,0,10,0,0
375950,0,0,0,0,0,0,0,0,47,0,0
376110,0,22,0,0,0,0,0,0,0,0,0
376120,25,23,0,0,0,0,23,0,0,21,0
376130,28,0,17,0,0,0,0,0,0,0,0
376140,0,0,0,0,0,0,0,8,0,0,0
376150,0,0,0,0,0,0,0,0,0,0,0
376160,22,22,0,0,0,0,0,0,0,0,0
376210,209,240,0,0,0,0,78,0,107,0,383
376240,0,31,0,0,0,12,0,0,0,0,0
376250,0,0,0,0,0,0,0,0,0,0,0
376300,67,0,0,0,0,0,0,0,0,0,0
376310,0,0,0,0,0,0,29,0,0,0,0
376350,21,0,0,0,0,0,0,0,0,0,0
376410,0,23,0,0,0,0,22,0,0,0,0
376450,0,0,0,0,0,0,0,0,0,0,0
376480,0,25,0,0,0,0,24,0,0,0,0
376490,0,22,0,0,0,0,0,0,0,0,0
376520,0,45,0,0,0,21,0,0,0,0,0
376560,0,22,0,0,9,0,0,0,0,0,0
376570,80,53,26,0,0,0,144,0,0,0,28
376680,0,0,0,0,0,0,0,0,0,0,0
376730,33,0,16,0,0,0,0,0,0,0,0
376750,25,0,10,0,0,0,0,0,0,0,0
376760,0,0,5,0,0,0,0,0,0,0,0
376770,0,0,0,0,0,0,0,0,0,0,0
376780,0,23,0,0,0,0,0,0,0,0,0
376790,0,25,0,0,0,0,0,0,0,0,0
376870,0,1015,0,0,0,0,0,0,0,0,540
376880,26,0,0,0,0,0,0,0,0,0,0
376920,25,0,0,0,0,0,0,0,0,0,0
376990,0,0,0,0,0,0,0,0,0,0,0
377000,0,0,0,0,0,0,0,0,0,0,0
377010,0,0,0,0,0,0,0,0,0,0,0
377030,0,0,0,0,0,0,0,0,0,0,0
377040,0,0,0,0,0,0,0,0,0,0,0
377060,35,0,0,0,0,0,0,0,0,38,0
377070,0,27,0,0,0,0,0,0,0,0,0
377080,0,31,0,0,0,0,0,0,0,0,0
377100,0,22,0,0,0,14,0,0,0,0,16
377120,0,24,0,0,0,0,0,0,0,0,0
377140,43,42,0,0,0,0,0,0,14,0,51
377150,0,0,0,15,0,0,20,0,0,0,0
377160,3070,4196,2923,0,0,0,4522,0,2530,0,1908
377190,0,0,0,0,0,0,21,0,0,0,0
377200,22,23,0,0,0,0,0,0,0,0,0
377250,23,22,0,0,0,0,0,0,0,0,0
377260,29,0,0,22,0,0,0,0,0,0,0
377280,0,0,0,0,0,0,0,0,0,0,0
377290,33,0,5,0,5,0,0,0,0,0,5
377300,0,0,0,0,0,0,0,0,0,0,0
377310,22,0,0,0,0,0,0,0,0,0,0
377320,21,20,0,0,0,0,0,0,0,0,0
377330,0,35,0,0,0,14,11,0,0,0,0
377340,0,0,0,0,0,0,0,0,0,0,0
377350,0,0,0,0,0,0,0,0,0,0,0
377360,25,0,0,0,0,0,0,0,0,0,0
377430,0,0,0,0,0,0,21,0,0,0,0
377450,0,25,0,0,0,5,0,0,0,0,0
377460,26,0,0,0,0,0,0,0,0,0,0
377470,0,44,0,0,0,39,0,0,0,0,0
377480,0,55,0,0,0,41,0,0,0,0,0
377500,0,0,0,0,0,8,0,0,0,0,0
377520,0,0,0,0,0,0,0,0,0,0,0
377530,0,69,0,0,0,0,175,0,0,0,0
377550,0,0,0,0,0,0,0,0,0,23,0
377570,0,0,0,0,0,0,0,0,0,0,0
377590,0,0,0,0,0,0,0,0,0,0,0
377600,40,0,0,0,21,0,0,0,0,0,0
377660,0,0,0,0,0,17,0,0,0,0,0
377670,0,30,0,0,0,0,0,0,0,0,0
377680,0,0,0,0,0,0,0,0,0,0,0
377690,0,0,0,0,0,0,0,0,0,0,0
377710,0,27,0,0,0,0,0,0,0,0,0
377720,0,25,0,0,0,0,0,0,0,0,0
377760,0,0,0,0,0,14,0,0,0,0,0
377840,24,203,0,0,0,0,338,0,0,0,0
377860,45,0,0,0,0,0,0,0,0,0,0
377870,38,0,0,0,0,0,0,0,0,0,0
377880,0,0,0,0,0,0,0,0,0,0,0
377890,22,0,0,0,0,0,0,0,0,0,0
377900,0,0,0,0,0,0,0,0,0,0,0
377940,0,0,0,0,0,5,0,0,0,0,0
377970,0,32,0,0,0,0,0,0,0,0,0
377980,34,15,17,0,0,0,0,0,0,0,0
378030,0,0,0,0,0,0,35,0,0,0,0
378070,21,0,0,0,0,0,0,0,0,22,0
378080,26,24,0,0,0,0,23,0,0,0,0
378090,21,0,0,0,0,0,0,0,0,0,0
378100,0,27,0,0,0,0,0,0,0,0,0
378110,0,33,0,0,0,0,0,0,0,0,0
378240,0,24,0,0,0,0,0,0,0,0,0
378260,22,0,0,0,0,0,0,10,0,0,0
378270,32,0,17,0,0,0,0,0,0,0,0
378280,0,0,13,0,0,0,0,0,0,0,0
378300,0,29,0,0,0,0,0,0,0,0,0
378350,22,0,0,0,0,0,0,0,0,0,0
378360,0,0,0,0,0,0,0,0,0,0,0
378370,87,103,60,0,0,0,0,0,0,0,203
378390,0,0,0,0,0,0,0,0,0,0,0
378410,33,31,0,0,0,0,0,0,0,0,0
378420,0,0,0,0,0,0,0,0,0,0,0
378450,22,0,0,0,0,0,0,0,0,0,0
378480,26,0,0,0,0,0,23,0,0,0,0
378490,0,0,0,0,0,0,0,0,0,0,0
378510,21,22,0,0,0,0,23,0,0,0,0
378530,23,0,0,0,0,0,0,0,0,0,10
378540,144,24,0,0,0,0,138,0,0,0,0
378570,0,0,0,0,0,0,0,0,0,0,0
378580,28,28,0,0,0,0,0,0,0,0,21
378590,24,21,0,0,0,0,0,0,0,0,0
378610,52,85,0,0,9,0,0,0,0,0,6
378630,0,45,0,0,0,0,0,0,0,0,0
378660,0,75,0,0,0,0,0,0,0,0,0
378700,0,23,0,0,0,0,0,0,0,0,0
378720,0,0,0,0,0,0,90,0,0,0,77
378750,39,0,0,0,22,0,0,0,0,0,0
378770,25,0,0,0,0,0,0,0,0,0,0
378790,0,0,0,0,0,0,26,0,0,0,0
378800,0,0,0,0,0,0,0,0,0,0,0
378810,0,34,0,0,0,19,0,0,0,0,0
378830,0,32,0,0,0,0,32,0,0,0,0
378850,25,0,0,0,0,0,0,0,0,0,0
378860,20,0,0,0,0,0,0,0,0,41,0
378930,26,25,0,0,0,0,0,0,0,0,0
379210,0,46,0,0,0,0,46,0,23,0,58
379260,0,0,0,0,0,0,0,0,0,0,0
379290,27,0,0,0,0,0,0,0,0,0,0
379320,25,0,0,0,0,0,0,0,0,0,0
379340,0,0,0,0,0,0,0,0,0,0,0
379380,23,22,0,0,0,0,19,0,0,0,0
379390,0,0,0,0,0,0,0,0,0,0,0
379420,45,0,0,0,0,0,0,0,0,0,0
